version,1.3.0
info,team,Peshawar Zalmi
info,team,Islamabad United
info,gender,male
info,season,2017/18
info,date,2018/03/09
info,competition,Pakistan Super League
info,match_number,21
info,venue,Dubai International Cricket Stadium
info,city,Dubai
info,toss_winner,Peshawar Zalmi
info,toss_decision,field
info,player_of_match,JP Duminy
info,umpire,Ahmed Shahab
info,umpire,Aleem Dar
info,reserve_umpire,Khalid Mahmood
info,tv_umpire,Rashid Riaz
info,match_referee,RS Mahanama
info,winner,Islamabad United
info,winner_runs,26
ball,1,0.1,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,0,0,"",""
ball,1,0.2,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,0,0,"",""
ball,1,0.3,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,0,0,"",""
ball,1,0.4,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,0,4,"",""
ball,1,0.5,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,0,0,"",""
ball,1,0.6,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,2,0,"",""
ball,1,1.1,Islamabad United,L Ronchi,JP Duminy,Umaid Asif,0,0,"",""
ball,1,1.2,Islamabad United,L Ronchi,JP Duminy,Umaid Asif,1,0,"",""
ball,1,1.3,Islamabad United,JP Duminy,L Ronchi,Umaid Asif,0,0,"",""
ball,1,1.4,Islamabad United,JP Duminy,L Ronchi,Umaid Asif,0,0,"",""
ball,1,1.5,Islamabad United,JP Duminy,L Ronchi,Umaid Asif,1,0,"",""
ball,1,1.6,Islamabad United,L Ronchi,JP Duminy,Umaid Asif,0,0,"",""
ball,1,2.1,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,4,0,"",""
ball,1,2.2,Islamabad United,JP Duminy,L Ronchi,Hasan Ali,1,0,"",""
ball,1,2.3,Islamabad United,L Ronchi,JP Duminy,Hasan Ali,4,0,"",""
ball,1,2.4,Islamabad United,L Ronchi,JP Duminy,Hasan Ali,0,0,"",""
ball,1,2.5,Islamabad United,L Ronchi,JP Duminy,Hasan Ali,4,0,"",""
ball,1,2.6,Islamabad United,L Ronchi,JP Duminy,Hasan Ali,1,0,"",""
ball,1,3.1,Islamabad United,L Ronchi,JP Duminy,LA Dawson,0,0,"",""
ball,1,3.2,Islamabad United,L Ronchi,JP Duminy,LA Dawson,0,0,"",""
ball,1,3.3,Islamabad United,L Ronchi,JP Duminy,LA Dawson,4,0,"",""
ball,1,3.4,Islamabad United,L Ronchi,JP Duminy,LA Dawson,0,0,"",""
ball,1,3.5,Islamabad United,L Ronchi,JP Duminy,LA Dawson,1,0,"",""
ball,1,3.6,Islamabad United,JP Duminy,L Ronchi,LA Dawson,0,0,"",""
ball,1,4.1,Islamabad United,L Ronchi,JP Duminy,Wahab Riaz,0,0,"",""
ball,1,4.2,Islamabad United,L Ronchi,JP Duminy,Wahab Riaz,4,0,"",""
ball,1,4.3,Islamabad United,L Ronchi,JP Duminy,Wahab Riaz,4,0,"",""
ball,1,4.4,Islamabad United,L Ronchi,JP Duminy,Wahab Riaz,4,0,"",""
ball,1,4.5,Islamabad United,L Ronchi,JP Duminy,Wahab Riaz,0,0,caught,L Ronchi
ball,1,4.6,Islamabad United,JP Duminy,Hussain Talat,Wahab Riaz,0,0,"",""
ball,1,5.1,Islamabad United,Hussain Talat,JP Duminy,Umaid Asif,0,0,"",""
ball,1,5.2,Islamabad United,Hussain Talat,JP Duminy,Umaid Asif,0,0,"",""
ball,1,5.3,Islamabad United,Hussain Talat,JP Duminy,Umaid Asif,1,0,"",""
ball,1,5.4,Islamabad United,JP Duminy,Hussain Talat,Umaid Asif,0,0,"",""
ball,1,5.5,Islamabad United,JP Duminy,Hussain Talat,Umaid Asif,0,0,"",""
ball,1,5.6,Islamabad United,JP Duminy,Hussain Talat,Umaid Asif,1,0,"",""
ball,1,6.1,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,0,1,"",""
ball,1,6.2,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,0,0,"",""
ball,1,6.3,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,4,0,"",""
ball,1,6.4,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,4,0,"",""
ball,1,6.5,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,0,0,"",""
ball,1,6.6,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,1,0,"",""
ball,1,6.7,Islamabad United,Hussain Talat,JP Duminy,Ibtisam Sheikh,1,0,"",""
ball,1,7.1,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,1,0,"",""
ball,1,7.2,Islamabad United,JP Duminy,Hussain Talat,LA Dawson,0,0,"",""
ball,1,7.3,Islamabad United,JP Duminy,Hussain Talat,LA Dawson,1,0,"",""
ball,1,7.4,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,6,0,"",""
ball,1,7.5,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,0,0,"",""
ball,1,7.6,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,1,0,"",""
ball,1,8.1,Islamabad United,Hussain Talat,JP Duminy,DR Smith,4,0,"",""
ball,1,8.2,Islamabad United,Hussain Talat,JP Duminy,DR Smith,4,0,"",""
ball,1,8.3,Islamabad United,Hussain Talat,JP Duminy,DR Smith,1,0,"",""
ball,1,8.4,Islamabad United,JP Duminy,Hussain Talat,DR Smith,1,0,"",""
ball,1,8.5,Islamabad United,Hussain Talat,JP Duminy,DR Smith,1,0,"",""
ball,1,8.6,Islamabad United,JP Duminy,Hussain Talat,DR Smith,1,0,"",""
ball,1,9.1,Islamabad United,JP Duminy,Hussain Talat,Hasan Ali,0,0,"",""
ball,1,9.2,Islamabad United,JP Duminy,Hussain Talat,Hasan Ali,1,0,"",""
ball,1,9.3,Islamabad United,Hussain Talat,JP Duminy,Hasan Ali,2,0,"",""
ball,1,9.4,Islamabad United,Hussain Talat,JP Duminy,Hasan Ali,1,0,"",""
ball,1,9.5,Islamabad United,JP Duminy,Hussain Talat,Hasan Ali,0,0,"",""
ball,1,9.6,Islamabad United,JP Duminy,Hussain Talat,Hasan Ali,1,0,"",""
ball,1,10.1,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,6,0,"",""
ball,1,10.2,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,1,0,"",""
ball,1,10.3,Islamabad United,Hussain Talat,JP Duminy,Ibtisam Sheikh,2,0,"",""
ball,1,10.4,Islamabad United,Hussain Talat,JP Duminy,Ibtisam Sheikh,0,0,"",""
ball,1,10.5,Islamabad United,Hussain Talat,JP Duminy,Ibtisam Sheikh,1,0,"",""
ball,1,10.6,Islamabad United,JP Duminy,Hussain Talat,Ibtisam Sheikh,1,0,"",""
ball,1,11.1,Islamabad United,JP Duminy,Hussain Talat,LA Dawson,1,0,"",""
ball,1,11.2,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,0,0,"",""
ball,1,11.3,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,1,0,"",""
ball,1,11.4,Islamabad United,JP Duminy,Hussain Talat,LA Dawson,1,0,"",""
ball,1,11.5,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,0,0,"",""
ball,1,11.6,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,0,1,"",""
ball,1,11.7,Islamabad United,Hussain Talat,JP Duminy,LA Dawson,1,0,"",""
ball,1,12.1,Islamabad United,Hussain Talat,JP Duminy,Wahab Riaz,1,0,"",""
ball,1,12.2,Islamabad United,JP Duminy,Hussain Talat,Wahab Riaz,0,0,"",""
ball,1,12.3,Islamabad United,JP Duminy,Hussain Talat,Wahab Riaz,4,0,"",""
ball,1,12.4,Islamabad United,JP Duminy,Hussain Talat,Wahab Riaz,1,0,"",""
ball,1,12.5,Islamabad United,Hussain Talat,JP Duminy,Wahab Riaz,0,0,"",""
ball,1,12.6,Islamabad United,Hussain Talat,JP Duminy,Wahab Riaz,0,0,bowled,Hussain Talat
ball,1,13.1,Islamabad United,JP Duminy,Shadab Khan,Ibtisam Sheikh,0,0,"",""
ball,1,13.2,Islamabad United,JP Duminy,Shadab Khan,Ibtisam Sheikh,0,0,run out,Shadab Khan
ball,1,13.3,Islamabad United,Asif Ali,JP Duminy,Ibtisam Sheikh,1,0,"",""
ball,1,13.4,Islamabad United,JP Duminy,Asif Ali,Ibtisam Sheikh,1,0,"",""
ball,1,13.5,Islamabad United,Asif Ali,JP Duminy,Ibtisam Sheikh,1,0,"",""
ball,1,13.6,Islamabad United,JP Duminy,Asif Ali,Ibtisam Sheikh,6,0,"",""
ball,1,14.1,Islamabad United,Asif Ali,JP Duminy,LA Dawson,1,0,"",""
ball,1,14.2,Islamabad United,JP Duminy,Asif Ali,LA Dawson,6,0,"",""
ball,1,14.3,Islamabad United,JP Duminy,Asif Ali,LA Dawson,1,0,"",""
ball,1,14.4,Islamabad United,Asif Ali,JP Duminy,LA Dawson,1,0,"",""
ball,1,14.5,Islamabad United,JP Duminy,Asif Ali,LA Dawson,2,0,"",""
