version,1.3.0
info,team,Multan Sultans
info,team,Quetta Gladiators
info,gender,male
info,season,2017/18
info,date,2018/03/03
info,competition,Pakistan Super League
info,match_number,13
info,venue,Sharjah Cricket Stadium
info,city,Sharjah
info,toss_winner,Multan Sultans
info,toss_decision,field
info,player_of_match,Sohail Tanvir
info,umpire,Ahmed Shahab
info,umpire,Aleem Dar
info,reserve_umpire,Asif Yaqoob
info,tv_umpire,Shozab Raza
info,match_referee,RS Mahanama
info,winner,Multan Sultans
info,winner_wickets,9
ball,1,0.1,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,4,0,"",""
ball,1,0.2,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,0,0,"",""
ball,1,0.3,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,0,0,"",""
ball,1,0.4,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,0,5,"",""
ball,1,0.5,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,0,0,"",""
ball,1,0.6,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,1,0,"",""
ball,1,0.7,Quetta Gladiators,SR Watson,Umar Amin,Mohammad Irfan,1,0,"",""
ball,1,1.1,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,1,"",""
ball,1,1.2,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
ball,1,1.3,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
ball,1,1.4,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
ball,1,1.5,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
ball,1,1.6,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,6,0,"",""
ball,1,1.7,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
ball,1,2.1,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,1,0,"",""
ball,1,2.2,Quetta Gladiators,SR Watson,Umar Amin,Mohammad Irfan,1,0,"",""
ball,1,2.3,Quetta Gladiators,Umar Amin,SR Watson,Mohammad Irfan,1,0,"",""
ball,1,2.4,Quetta Gladiators,SR Watson,Umar Amin,Mohammad Irfan,4,0,"",""
ball,1,2.5,Quetta Gladiators,SR Watson,Umar Amin,Mohammad Irfan,0,0,"",""
ball,1,2.6,Quetta Gladiators,SR Watson,Umar Amin,Mohammad Irfan,0,0,"",""
ball,1,3.1,Quetta Gladiators,Umar Amin,SR Watson,Sohail Tanvir,0,0,"",""
ball,1,3.2,Quetta Gladiators,Umar Amin,SR Watson,Sohail Tanvir,1,0,"",""
ball,1,3.3,Quetta Gladiators,SR Watson,Umar Amin,Sohail Tanvir,0,0,"",""
