version,1.3.0
info,team,Karachi Kings
info,team,Multan Sultans
info,gender,male
info,season,2018/19
info,date,2019/02/15
info,competition,Pakistan Super League
info,match_number,2
info,venue,Dubai International Cricket Stadium
info,city,Dubai
info,toss_winner,Karachi Kings
info,toss_decision,bat
info,player_of_match,LS Livingstone
info,umpire,REJ Martinesz
info,umpire,MA Gough
info,tv_umpire,Asif Yaqoob
info,winner,Karachi Kings
info,winner_runs,7
ball,1,0.1,Karachi Kings,LS Livingstone,Babar Azam,Mohammad Irfan,0,1,"",""
ball,1,0.2,Karachi Kings,LS Livingstone,Babar Azam,Mohammad Irfan,0,0,"",""
ball,1,0.3,Karachi Kings,LS Livingstone,Babar Azam,Mohammad Irfan,1,0,"",""
ball,1,0.4,Karachi Kings,Babar Azam,LS Livingstone,Mohammad Irfan,4,0,"",""
ball,1,0.5,Karachi Kings,Babar Azam,LS Livingstone,Mohammad Irfan,1,0,"",""
ball,1,0.6,Karachi Kings,LS Livingstone,Babar Azam,Mohammad Irfan,0,0,"",""
ball,1,0.7,Karachi Kings,LS Livingstone,Babar Azam,Mohammad Irfan,1,0,"",""
ball,1,1.1,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,0,1,"",""
ball,1,1.2,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,1,0,"",""
ball,1,1.3,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,0,0,"",""
ball,1,1.4,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,0,0,"",""
ball,1,1.5,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,0,0,"",""
ball,1,1.6,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,2,0,"",""
ball,1,1.7,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,1,0,"",""
ball,1,2.1,Karachi Kings,Babar Azam,LS Livingstone,Junaid Khan,2,0,"",""
ball,1,2.2,Karachi Kings,Babar Azam,LS Livingstone,Junaid Khan,1,0,"",""
ball,1,2.3,Karachi Kings,LS Livingstone,Babar Azam,Junaid Khan,1,0,"",""
ball,1,2.4,Karachi Kings,Babar Azam,LS Livingstone,Junaid Khan,1,0,"",""
ball,1,2.5,Karachi Kings,LS Livingstone,Babar Azam,Junaid Khan,4,0,"",""
ball,1,2.6,Karachi Kings,LS Livingstone,Babar Azam,Junaid Khan,1,0,"",""
ball,1,3.1,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,1,0,"",""
ball,1,3.2,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,2,0,"",""
ball,1,3.3,Karachi Kings,Babar Azam,LS Livingstone,CJ Green,1,0,"",""
ball,1,3.4,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,0,0,"",""
ball,1,3.5,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,6,0,"",""
ball,1,3.6,Karachi Kings,LS Livingstone,Babar Azam,CJ Green,2,0,"",""
ball,1,4.1,Karachi Kings,Babar Azam,LS Livingstone,Junaid Khan,1,0,"",""
ball,1,4.2,Karachi Kings,LS Livingstone,Babar Azam,Junaid Khan,0,0,"",""
