version,1.3.0
info,team,Karachi Kings
info,team,Multan Sultans
info,gender,male
info,season,2019/20
info,date,2020/03/06
info,competition,Pakistan Super League
info,match_number,19
info,venue,Gaddafi Stadium
info,city,Lahore
info,toss_winner,Karachi Kings
info,toss_decision,field
info,umpire,Shozab Raza
info,umpire,MA Gough
info,reserve_umpire,Nasir Hussain
info,tv_umpire,Asif Yaqoob
info,match_referee,Aziz-ur-Rehman
info,outcome,no result
ball,1,0.1,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,2,0,"",""
ball,1,0.2,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,"",""
ball,1,0.3,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,"",""
ball,1,0.4,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,3,0,"",""
ball,1,0.5,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,1,0,"",""
ball,1,0.6,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,"",""
ball,1,1.1,Multan Sultans,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,"",""
ball,1,1.2,Multan Sultans,Zeeshan Ashraf,MM Ali,Aamer Yamin,1,0,"",""
ball,1,1.3,Multan Sultans,MM Ali,Zeeshan Ashraf,Aamer Yamin,1,0,"",""
ball,1,1.4,Multan Sultans,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,"",""
ball,1,1.5,Multan Sultans,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,"",""
ball,1,1.6,Multan Sultans,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,"",""
ball,1,2.1,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,1,0,"",""
ball,1,2.2,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,0,1,"",""
ball,1,2.3,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,"",""
ball,1,2.4,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,6,0,"",""
ball,1,2.5,Multan Sultans,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,1,"",""
ball,1,2.6,Multan Sultans,Zeeshan Ashraf,MM Ali,Mohammad Amir,0,0,caught,Zeeshan Ashraf
ball,1,3.1,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,0,0,"",""
ball,1,3.2,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,4,0,"",""
ball,1,3.3,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,1,0,"",""
ball,1,3.4,Multan Sultans,Shan Masood,MM Ali,Aamer Yamin,1,0,"",""
ball,1,3.5,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,0,0,"",""
ball,1,3.6,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,1,0,"",""
ball,1,4.1,Multan Sultans,MM Ali,Shan Masood,CJ Jordan,0,0,"",""
ball,1,4.2,Multan Sultans,MM Ali,Shan Masood,CJ Jordan,4,0,"",""
ball,1,4.3,Multan Sultans,MM Ali,Shan Masood,CJ Jordan,2,0,"",""
ball,1,4.4,Multan Sultans,MM Ali,Shan Masood,CJ Jordan,1,0,"",""
ball,1,4.5,Multan Sultans,Shan Masood,MM Ali,CJ Jordan,2,0,"",""
ball,1,4.6,Multan Sultans,Shan Masood,MM Ali,CJ Jordan,0,0,"",""
ball,1,5.1,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,1,0,"",""
ball,1,5.2,Multan Sultans,Shan Masood,MM Ali,Aamer Yamin,1,0,"",""
ball,1,5.3,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,2,0,"",""
ball,1,5.4,Multan Sultans,MM Ali,Shan Masood,Aamer Yamin,0,0,caught,MM Ali
ball,1,5.5,Multan Sultans,RR Rossouw,Shan Masood,Aamer Yamin,0,0,caught,RR Rossouw
ball,1,5.6,Multan Sultans,RS Bopara,Shan Masood,Aamer Yamin,4,0,"",""
ball,1,6.1,Multan Sultans,Shan Masood,RS Bopara,Imad Wasim,1,0,"",""
ball,1,6.2,Multan Sultans,RS Bopara,Shan Masood,Imad Wasim,0,0,caught,RS Bopara
ball,1,6.3,Multan Sultans,Khushdil Shah,Shan Masood,Imad Wasim,1,0,"",""
ball,1,6.4,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,6.5,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,1,0,"",""
ball,1,6.6,Multan Sultans,Khushdil Shah,Shan Masood,Imad Wasim,0,0,"",""
ball,1,7.1,Multan Sultans,Shan Masood,Khushdil Shah,Iftikhar Ahmed,0,0,"",""
ball,1,7.2,Multan Sultans,Shan Masood,Khushdil Shah,Iftikhar Ahmed,1,0,"",""
ball,1,7.3,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,7.4,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,7.5,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,7.6,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,8.1,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,8.2,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,8.3,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,1,0,"",""
ball,1,8.4,Multan Sultans,Khushdil Shah,Shan Masood,Imad Wasim,0,0,"",""
ball,1,8.5,Multan Sultans,Khushdil Shah,Shan Masood,Imad Wasim,0,0,"",""
ball,1,8.6,Multan Sultans,Khushdil Shah,Shan Masood,Imad Wasim,1,0,"",""
ball,1,9.1,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,2,0,"",""
ball,1,9.2,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,1,0,"",""
ball,1,9.3,Multan Sultans,Shan Masood,Khushdil Shah,Iftikhar Ahmed,1,0,"",""
ball,1,9.4,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,2,0,"",""
ball,1,9.5,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,9.6,Multan Sultans,Khushdil Shah,Shan Masood,Iftikhar Ahmed,0,0,"",""
ball,1,10.1,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,10.2,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,10.3,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,"",""
ball,1,10.4,Multan Sultans,Shan Masood,Khushdil Shah,Imad Wasim,0,0,bowled,Shan Masood
ball,1,10.5,Multan Sultans,Shahid Afridi,Khushdil Shah,Imad Wasim,4,0,"",""
ball,1,10.6,Multan Sultans,Shahid Afridi,Khushdil Shah,Imad Wasim,3,0,"",""
ball,1,11.1,Multan Sultans,Shahid Afridi,Khushdil Shah,Umer Khan,1,0,"",""
ball,1,11.2,Multan Sultans,Khushdil Shah,Shahid Afridi,Umer Khan,1,0,"",""
ball,1,11.3,Multan Sultans,Shahid Afridi,Khushdil Shah,Umer Khan,0,0,"",""
ball,1,11.4,Multan Sultans,Shahid Afridi,Khushdil Shah,Umer Khan,1,0,"",""
ball,1,11.5,Multan Sultans,Khushdil Shah,Shahid Afridi,Umer Khan,0,1,"",""
ball,1,11.6,Multan Sultans,Khushdil Shah,Shahid Afridi,Umer Khan,0,0,caught,Khushdil Shah
ball,1,11.7,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,0,0,"",""
ball,1,12.1,Multan Sultans,Shahid Afridi,Sohail Tanvir,Imad Wasim,1,0,"",""
ball,1,12.2,Multan Sultans,Sohail Tanvir,Shahid Afridi,Imad Wasim,0,0,"",""
ball,1,12.3,Multan Sultans,Sohail Tanvir,Shahid Afridi,Imad Wasim,0,0,"",""
ball,1,12.4,Multan Sultans,Sohail Tanvir,Shahid Afridi,Imad Wasim,0,0,"",""
ball,1,12.5,Multan Sultans,Sohail Tanvir,Shahid Afridi,Imad Wasim,0,0,"",""
ball,1,12.6,Multan Sultans,Sohail Tanvir,Shahid Afridi,Imad Wasim,1,0,"",""
ball,1,13.1,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,0,0,"",""
ball,1,13.2,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,0,0,"",""
ball,1,13.3,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,1,0,"",""
ball,1,13.4,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,0,0,"",""
ball,1,13.5,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,1,0,"",""
ball,1,13.6,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,1,0,"",""
ball,1,14.1,Multan Sultans,Sohail Tanvir,Shahid Afridi,MJ McClenaghan,1,0,"",""
ball,1,14.2,Multan Sultans,Shahid Afridi,Sohail Tanvir,MJ McClenaghan,0,0,"",""
ball,1,14.3,Multan Sultans,Shahid Afridi,Sohail Tanvir,MJ McClenaghan,6,0,"",""
ball,1,14.4,Multan Sultans,Shahid Afridi,Sohail Tanvir,MJ McClenaghan,6,0,"",""
ball,1,14.5,Multan Sultans,Shahid Afridi,Sohail Tanvir,MJ McClenaghan,1,0,"",""
ball,1,14.6,Multan Sultans,Sohail Tanvir,Shahid Afridi,MJ McClenaghan,0,0,"",""
ball,1,15.1,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,2,0,"",""
ball,1,15.2,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,6,0,"",""
ball,1,15.3,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,1,0,"",""
ball,1,15.4,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,4,0,"",""
ball,1,15.5,Multan Sultans,Sohail Tanvir,Shahid Afridi,Umer Khan,1,0,"",""
ball,1,15.6,Multan Sultans,Shahid Afridi,Sohail Tanvir,Umer Khan,1,0,"",""
