version,1.3.0
info,team,Islamabad United
info,team,Quetta Gladiators
info,gender,male
info,season,2016/17
info,date,2017/02/15
info,competition,Pakistan Super League
info,match_number,7
info,venue,Sharjah Cricket Stadium
info,city,
info,neutralvenue,true
info,toss_winner,Islamabad United
info,toss_decision,field
info,player_of_match,SW Billings
info,umpire,Aleem Dar
info,umpire,RK Illingworth
info,reserve_umpire,Ahmed Shahab
info,tv_umpire,Shozab Raza
info,match_referee,RS Mahanama
info,winner,Islamabad United
info,winner_wickets,5
ball,1,0.1,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Irfan,1,0,"",""
ball,1,0.2,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,4,0,"",""
ball,1,0.3,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,0,0,"",""
ball,1,0.4,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,2,0,"",""
ball,1,0.5,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,2,0,"",""
ball,1,0.6,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,1,0,"",""
ball,1,1.1,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Sami,6,0,"",""
ball,1,1.2,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Sami,1,0,"",""
ball,1,1.3,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Sami,0,0,"",""
ball,1,1.4,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Sami,0,0,"",""
ball,1,1.5,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Sami,1,0,"",""
ball,1,1.6,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Sami,0,0,"",""
ball,1,2.1,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Irfan,0,0,"",""
ball,1,2.2,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Irfan,0,0,"",""
ball,1,2.3,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Mohammad Irfan,1,0,"",""
ball,1,2.4,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,4,0,"",""
ball,1,2.5,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,0,0,"",""
ball,1,2.6,Quetta Gladiators,Ahmed Shehzad,Asad Shafiq,Mohammad Irfan,4,0,"",""
ball,1,3.1,Quetta Gladiators,Asad Shafiq,Ahmed Shehzad,Rumman Raees,1,0,"",""
