version,1.3.0
info,team,Karachi Kings
info,team,Peshawar Zalmi
info,gender,male
info,season,2015/16
info,date,2016/02/17
info,competition,Pakistan Super League
info,match_number,19
info,venue,Dubai International Cricket Stadium
info,city,
info,toss_winner,Karachi Kings
info,toss_decision,bat
info,player_of_match,BJ Hodge
info,umpire,Shozab Raza
info,umpire,Ahsan Raza
info,reserve_umpire,Ahmed Shahab
info,tv_umpire,JS Wilson
info,match_referee,RS Mahanama
info,winner,Peshawar Zalmi
info,winner_wickets,5
ball,1,0.1,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,1,"",""
ball,1,0.2,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,4,0,"",""
ball,1,0.3,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,0,"",""
ball,1,0.4,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,0,"",""
ball,1,0.5,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,0,"",""
ball,1,0.6,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,0,"",""
ball,1,0.7,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,1,"",""
ball,1,0.8,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,0,0,"",""
ball,1,1.1,Karachi Kings,Shahzaib Hasan,LMP Simmons,Hasan Ali,0,0,"",""
ball,1,1.2,Karachi Kings,Shahzaib Hasan,LMP Simmons,Hasan Ali,1,0,"",""
ball,1,1.3,Karachi Kings,LMP Simmons,Shahzaib Hasan,Hasan Ali,4,0,"",""
ball,1,1.4,Karachi Kings,LMP Simmons,Shahzaib Hasan,Hasan Ali,0,0,"",""
ball,1,1.5,Karachi Kings,LMP Simmons,Shahzaib Hasan,Hasan Ali,1,0,"",""
ball,1,1.6,Karachi Kings,Shahzaib Hasan,LMP Simmons,Hasan Ali,1,0,"",""
ball,1,2.1,Karachi Kings,Shahzaib Hasan,LMP Simmons,Aamer Yamin,1,0,"",""
ball,1,2.2,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,1,1,"",""
ball,1,2.3,Karachi Kings,Shahzaib Hasan,LMP Simmons,Aamer Yamin,0,0,"",""
ball,1,2.4,Karachi Kings,Shahzaib Hasan,LMP Simmons,Aamer Yamin,0,0,"",""
ball,1,2.5,Karachi Kings,Shahzaib Hasan,LMP Simmons,Aamer Yamin,0,0,"",""
ball,1,2.6,Karachi Kings,Shahzaib Hasan,LMP Simmons,Aamer Yamin,1,0,"",""
ball,1,2.7,Karachi Kings,LMP Simmons,Shahzaib Hasan,Aamer Yamin,4,0,"",""
